date	time	comment	PM1	PM2.5	PM4	PM10	PMtot	Cn	rH	T	p	status flow	status coinc.	status pumps	status w.-statation	status IADS	status calib.	status LED	status op.-modus	modus	alt. PM#1	alt. PM#2	alt. PM#3	alt. PM#4	alt. PM#5	alt. PM#6	alt. PM#7	alt. PM#8	alt. PM#9	alt. PM#10	alt. PM#11	alt. PM#12	alt. PM#13	flowrate	velocity	coincidence	pump output	IADS T	channel deviation	LED T	aux. T	aux. h	aux. p	0.103730	0.111469	0.119786	0.128723	0.138327	0.148647	0.159737	0.171655	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.305250	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.542820	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.197860	1.287230	1.383267	1.486470	1.597372	1.716548	1.844616	1.982239	2.130130	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.268390	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.832670	14.864696	15.973718	17.165483	18.446161	19.822390	21.301296	22.890539	24.598352	26.433582	0.000000	0.000000	wind speed	wind direction	wind signal quality	prec. int.	prec. type	T_dew_point	
7/6/2026	9:12:00 PM		14.369309	17.661527	21.242089	24.597731	27.469187	524.690063	84.784416	24.884196	988.159363	0	0	0	0	0	0	0	0	1	14.369	17.662	21.242	24.598	27.469	5.490	8.149	11.915	19.381	24.749	18.772	11.832	21.637	4.79	9.86	0.79	42.19	49.20	-1.33	36.46	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2343	13.3956	57.4021	86.5080	79.7892	75.8163	76.2635	74.5277	29.0374	11.0446	5.2361	2.7872	2.0053	1.7696	1.3955	0.5219	0.8609	0.5814	0.3291	0.2730	0.4196	0.3666	0.2659	0.3148	0.1732	0.2298	0.2113	0.1375	0.0893	0.2616	0.1262	0.1403	0.0619	0.0652	0.0508	0.0762	0.0670	0.0344	0.0000	0.0000	0.0000	0.0179	0.0326	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0248	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3036	300.8175	100.0000	0.0000	0.0000	22.1464	
7/6/2026	9:13:00 PM		14.351200	17.575079	20.978889	24.365578	27.266190	510.260315	84.784416	24.884196	988.159363	0	0	0	0	0	0	0	0	1	14.351	17.575	20.979	24.366	27.266	5.482	8.126	11.680	19.098	24.687	18.543	11.601	21.528	4.80	9.85	0.86	42.19	49.20	-1.34	36.46	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2357	13.2600	57.6130	89.4003	80.6495	75.7600	73.9079	72.8297	26.7165	11.3959	6.0496	2.7755	2.0243	1.4139	1.5951	1.0879	0.6727	0.5158	0.3756	0.3103	0.3642	0.3417	0.2326	0.3127	0.2015	0.2546	0.2545	0.1958	0.2370	0.0889	0.1131	0.1453	0.1427	0.0435	0.1016	0.0508	0.0000	0.0254	0.0507	0.0466	0.0800	0.0685	0.0073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3036	300.8175	100.0000	0.0000	0.0000	22.1464	
7/6/2026	9:14:00 PM		14.335101	17.514263	20.799156	24.231336	27.175299	523.450623	84.835164	24.873493	988.173096	0	0	0	0	0	0	0	0	1	14.335	17.514	20.799	24.231	27.175	5.476	8.104	11.520	18.952	24.755	18.435	11.443	21.538	4.80	9.86	0.96	42.18	49.20	-1.34	36.39	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1631	13.5893	57.7137	86.9220	80.4730	75.0544	75.8892	74.9982	29.4359	10.9501	5.9469	2.9753	1.7107	1.1518	1.0706	0.8995	0.9616	0.6346	0.3966	0.3957	0.2906	0.4402	0.3236	0.1354	0.2046	0.3871	0.1034	0.1625	0.1614	0.1712	0.1187	0.1584	0.0590	0.0634	0.0636	0.0762	0.0000	0.0000	0.0760	0.0213	0.0041	0.0179	0.0326	0.0252	0.0504	0.0000	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6442	303.8826	100.0000	0.0000	0.0000	22.1480	
7/6/2026	9:15:00 PM		14.328890	17.487981	20.740863	24.095453	26.991487	514.096313	84.835164	24.873493	988.173096	0	0	0	0	0	0	0	0	1	14.329	17.488	20.741	24.095	26.991	5.473	8.099	11.474	18.734	24.494	18.237	11.383	21.317	4.79	9.88	1.07	42.17	49.30	-1.34	36.36	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1963	13.2012	57.5921	88.9365	79.3904	75.8099	74.9933	72.9705	27.3605	11.1385	5.4230	2.5856	1.7772	1.2907	1.2630	1.0484	0.7562	0.5387	0.3333	0.3569	0.4181	0.3381	0.3269	0.2065	0.2567	0.4149	0.1961	0.1898	0.1172	0.1382	0.1131	0.0637	0.0208	0.1069	0.0511	0.0366	0.0684	0.0580	0.0779	0.0507	0.0253	0.0253	0.0505	0.0000	0.0000	0.0252	0.0252	0.0000	0.0000	0.0000	0.0100	0.0150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6442	303.8826	100.0000	0.0000	0.0000	22.1480	
7/6/2026	9:16:00 PM		14.318905	17.445972	20.693114	23.867247	26.636158	530.204346	84.888964	24.863420	988.173096	0	0	0	0	0	0	0	0	1	14.319	17.446	20.693	23.867	26.636	5.469	8.078	11.435	18.366	23.898	17.886	11.328	20.840	4.79	9.85	1.10	42.16	49.30	-1.34	36.36	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1776	13.8839	57.1978	87.6128	78.1766	75.5068	76.8791	74.4654	28.0074	10.6139	5.6381	2.1895	1.5116	1.3674	1.0644	1.2367	0.6444	0.6268	0.3546	0.2758	0.4168	0.2778	0.2024	0.3119	0.1501	0.1771	0.1882	0.1300	0.1443	0.1876	0.1254	0.1143	0.1142	0.1096	0.1334	0.0628	0.0134	0.0743	0.0525	0.0425	0.0334	0.0253	0.0000	0.0505	0.0013	0.0239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8997	301.9765	100.0000	0.0000	0.0000	22.1497	
7/6/2026	9:17:00 PM		14.298366	17.418578	20.677268	23.769713	26.481745	510.258759	84.888964	24.863420	988.173096	0	0	0	0	0	0	0	0	1	14.298	17.419	20.677	23.770	26.482	5.460	8.074	11.427	18.215	23.640	17.742	11.312	20.636	4.78	9.84	0.78	42.18	49.30	-1.35	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1258	13.2529	56.6538	85.4423	79.2622	75.5561	74.6206	73.3690	28.6256	10.9090	5.7130	2.1414	1.5910	1.3266	1.1399	1.1112	0.6483	0.3074	0.4882	0.3629	0.4196	0.2978	0.2055	0.1952	0.3712	0.2220	0.2187	0.1120	0.2158	0.1927	0.1565	0.0967	0.1084	0.0698	0.1080	0.0508	0.0326	0.0689	0.0253	0.0000	0.0590	0.0528	0.0889	0.0016	0.0000	0.0239	0.0013	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8997	301.9765	100.0000	0.0000	0.0000	22.1497	
7/6/2026	9:18:00 PM		14.274447	17.393496	20.696976	23.519565	25.979530	509.963501	84.942955	24.854186	988.186829	0	0	0	0	0	0	0	0	1	14.274	17.393	20.697	23.520	25.980	5.451	8.074	11.460	17.895	22.847	17.426	11.326	20.041	4.82	9.89	0.90	42.17	49.40	-1.35	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2536	14.4640	57.2003	84.6207	78.8532	75.6231	74.1521	69.5050	27.9428	11.2772	5.1660	2.4788	1.8292	1.2393	1.4048	0.9405	0.7493	0.5199	0.3333	0.3995	0.4705	0.4140	0.1323	0.0644	0.3203	0.2670	0.2512	0.3653	0.0858	0.0873	0.1131	0.1333	0.0456	0.0190	0.0447	0.0887	0.0254	0.0254	0.0095	0.1050	0.0375	0.0000	0.0490	0.0268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.4423	305.8491	100.0000	0.0000	0.0000	22.1531	
7/6/2026	9:19:00 PM		14.265202	17.328956	20.591579	22.991865	25.107737	515.943420	84.942955	24.854186	988.186829	0	0	0	0	0	0	0	0	1	14.265	17.329	20.592	22.992	25.108	5.449	8.049	11.377	17.105	21.483	16.675	11.210	18.964	4.79	9.85	0.78	42.17	49.40	-1.36	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2661	14.1865	57.3860	88.8178	79.4466	75.3815	75.4131	73.2044	27.9884	11.8258	5.7852	2.4281	1.8459	1.4763	1.0018	0.8933	0.7190	0.5324	0.3714	0.2762	0.2679	0.3191	0.3347	0.4126	0.3062	0.2854	0.2749	0.2332	0.1508	0.1754	0.2270	0.0959	0.0649	0.0879	0.0447	0.0633	0.0417	0.0091	0.0095	0.0412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.4423	305.8491	100.0000	0.0000	0.0000	22.1531	
7/6/2026	9:20:00 PM		14.266653	17.256574	20.382318	22.606867	24.608545	514.708679	84.990842	24.845372	988.186829	0	0	0	0	0	0	0	0	1	14.267	17.257	20.382	22.607	24.609	5.452	8.023	11.186	16.492	20.750	16.107	11.009	18.339	4.80	9.87	0.96	42.17	49.40	-1.36	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1838	14.2382	59.6161	87.1393	78.8968	75.3100	75.6653	73.2745	27.6863	10.8023	6.3230	2.7639	1.3968	1.4090	1.3187	1.3123	0.5748	0.5825	0.4116	0.3373	0.3757	0.3184	0.1819	0.3357	0.1247	0.2939	0.1557	0.1542	0.1362	0.1316	0.0951	0.0442	0.0830	0.0508	0.0891	0.0633	0.0000	0.0507	0.0000	0.0213	0.0294	0.0000	0.0000	0.0000	0.0252	0.0239	0.0013	0.0000	0.0000	0.0250	0.0000	0.0217	0.0032	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.8159	311.1278	100.0000	0.0000	0.0000	22.1514	
7/6/2026	9:21:00 PM		14.259509	17.217624	20.252383	22.667607	25.398682	520.541687	84.990842	24.845372	988.186829	0	0	0	0	0	0	0	0	1	14.260	17.218	20.252	22.668	25.399	5.450	8.001	11.067	16.206	22.653	16.048	10.893	19.547	4.81	9.87	0.95	42.17	49.40	-1.36	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1783	13.9572	59.8873	87.0258	79.4421	75.5514	73.7402	72.4269	27.8089	11.2750	5.0346	2.2927	1.6224	1.4916	1.0767	1.0495	0.5051	0.4397	0.2154	0.4568	0.3912	0.2914	0.3253	0.2717	0.2682	0.1285	0.1868	0.2319	0.2175	0.1144	0.1640	0.1198	0.1427	0.0879	0.1338	0.0758	0.0000	0.0507	0.0348	0.0412	0.0506	0.0000	0.0000	0.0252	0.0252	0.0252	0.0252	0.0451	0.0051	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.8159	311.1278	100.0000	0.0000	0.0000	22.1514	
7/6/2026	9:22:00 PM		14.246696	17.234055	20.261605	22.980899	26.517004	518.089966	85.030716	24.837607	988.186829	0	0	0	0	0	0	0	0	1	14.247	17.234	20.262	22.981	26.517	5.447	8.016	11.082	16.323	25.051	16.363	10.913	21.173	4.80	9.87	0.68	42.16	49.40	-1.36	36.30	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1707	12.8673	58.7196	85.9354	77.3784	75.4427	75.7370	73.0425	27.2714	10.6819	5.9295	2.4241	1.6033	1.3120	1.1947	0.9437	0.7451	0.3970	0.2718	0.4943	0.3883	0.3297	0.2412	0.2864	0.3279	0.2751	0.3536	0.1542	0.1386	0.1613	0.1508	0.1906	0.0814	0.1421	0.0575	0.0120	0.0622	0.0508	0.0779	0.0253	0.0000	0.0253	0.0253	0.0252	0.0265	0.0239	0.0000	0.0000	0.0000	0.0000	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.3146	308.2001	100.0000	0.0000	0.0000	22.1464	
7/6/2026	9:23:00 PM		14.229517	17.258984	20.347746	23.092095	26.648754	522.685608	85.030716	24.837607	988.186829	0	0	0	0	0	0	0	0	1	14.230	17.259	20.348	23.092	26.649	5.440	8.038	11.175	16.495	25.230	16.519	11.000	21.333	4.78	9.86	0.81	42.18	49.40	-1.37	36.23	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1901	13.9793	57.8430	89.1339	79.6780	75.1412	73.5223	70.1343	28.8117	12.3641	6.0926	3.0049	1.8951	1.2016	1.0207	1.1662	0.6044	0.3163	0.4166	0.3439	0.4181	0.2261	0.3106	0.2688	0.2193	0.0896	0.2003	0.1300	0.1411	0.0768	0.1490	0.1230	0.0613	0.0916	0.0318	0.0374	0.0134	0.0254	0.0253	0.0000	0.0337	0.0349	0.0310	0.0040	0.0228	0.0000	0.0252	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.3146	308.2001	100.0000	0.0000	0.0000	22.1464	
7/6/2026	9:24:00 PM		14.211821	17.248966	20.372151	23.108941	26.587320	511.037689	85.055709	24.830891	988.186829	0	0	0	0	0	0	0	0	1	14.212	17.249	20.372	23.109	26.587	5.433	8.019	11.210	16.647	24.743	16.554	11.030	21.023	4.79	9.86	0.66	42.17	49.40	-1.37	36.23	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2737	13.1772	59.3842	84.2405	76.9266	74.7024	75.7882	73.0895	28.1934	10.8869	5.6119	2.5501	1.8609	1.0463	1.0962	1.0182	0.6140	0.4413	0.2207	0.6076	0.2311	0.4502	0.1902	0.3119	0.1760	0.2412	0.1316	0.2111	0.1032	0.1156	0.2137	0.0772	0.0545	0.0407	0.1213	0.0883	0.0580	0.1196	0.0190	0.0824	0.0000	0.0685	0.0579	0.0505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0481	305.2558	100.0000	0.0000	0.0000	22.1245	
7/6/2026	9:25:00 PM		14.203457	17.231033	20.334310	23.006588	26.276731	527.901428	85.055709	24.830891	988.186829	0	0	0	0	0	0	0	0	1	14.203	17.231	20.334	23.007	26.277	5.430	8.013	11.177	16.717	23.463	16.409	11.003	20.146	4.80	9.83	1.12	42.15	49.40	-1.37	36.23	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1776	15.5534	61.1643	88.8547	79.5031	75.4176	76.3197	72.1853	28.0719	11.8823	5.4488	2.5596	1.4583	1.3272	1.2153	0.9710	0.8390	0.5111	0.5841	0.3884	0.2481	0.4083	0.2443	0.4344	0.1540	0.3002	0.2085	0.0824	0.1492	0.2213	0.1565	0.2239	0.0649	0.1069	0.0636	0.0628	0.0134	0.0000	0.0095	0.0159	0.0759	0.0253	0.0253	0.0024	0.0228	0.0000	0.0000	0.0502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0481	305.2558	100.0000	0.0000	0.0000	22.1245	
7/6/2026	9:26:00 PM		14.197780	17.222444	20.302274	22.901443	26.037942	530.361694	85.067347	24.824386	988.186829	0	0	0	0	0	0	0	0	1	14.198	17.222	20.302	22.901	26.038	5.429	8.017	11.148	16.652	22.669	16.240	10.975	19.584	4.81	9.80	0.91	42.13	49.40	-1.37	36.30	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2675	14.3494	59.5524	89.2878	78.7316	75.4332	75.0881	71.5388	27.9893	11.1855	5.5195	2.3322	1.7350	1.3347	1.0933	1.3132	0.6239	0.4330	0.3952	0.5198	0.2607	0.2687	0.2512	0.2906	0.3003	0.2851	0.1808	0.2758	0.2269	0.1374	0.1377	0.0967	0.1666	0.0689	0.0637	0.0887	0.0000	0.0000	0.0253	0.0000	0.0253	0.0506	0.0505	0.0252	0.0000	0.0000	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8915	301.3778	100.0000	0.0000	0.0000	22.1061	
7/6/2026	9:27:00 PM		14.190550	17.200502	20.275847	22.794491	25.884557	512.563354	85.067347	24.824386	988.186829	0	0	0	0	0	0	0	0	1	14.191	17.201	20.276	22.794	25.885	5.427	7.994	11.127	16.466	22.405	16.061	10.944	19.368	4.78	9.81	0.75	42.18	49.40	-1.38	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3566	13.5767	58.9469	87.4526	80.9628	74.2583	75.9638	72.1877	25.9734	10.6197	5.4672	2.5202	1.4783	1.5107	1.4456	1.2601	0.6540	0.4047	0.3644	0.4142	0.1644	0.3055	0.3006	0.3750	0.3430	0.1462	0.2530	0.1536	0.0842	0.0701	0.1442	0.0903	0.0074	0.1323	0.0636	0.0000	0.0580	0.0182	0.0507	0.0466	0.0041	0.0000	0.0505	0.0000	0.0013	0.0239	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0102	0.0147	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8915	301.3778	100.0000	0.0000	0.0000	22.1061	
7/6/2026	9:28:00 PM		14.183281	17.196249	20.331053	22.778157	25.806876	523.148987	85.055327	24.818719	988.186829	0	0	0	0	0	0	0	0	1	14.183	17.196	20.331	22.778	25.807	5.426	7.978	11.186	16.422	22.152	15.997	10.999	19.189	4.81	9.79	1.05	42.15	49.40	-1.38	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2730	14.1969	61.0726	88.6519	79.1026	77.2088	76.7358	70.5467	28.2517	12.2859	6.1509	2.6456	1.6876	1.5955	0.9885	1.0553	0.4347	0.6377	0.2410	0.4370	0.2764	0.3495	0.2751	0.2688	0.3726	0.1912	0.2336	0.2750	0.1674	0.1136	0.1008	0.1269	0.0934	0.0217	0.1277	0.1009	0.0000	0.0743	0.0366	0.0159	0.0337	0.0169	0.0000	0.0252	0.0000	0.0000	0.0000	0.0400	0.0604	0.0000	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.5096	298.9059	100.0000	0.0000	0.0000	22.0842	
7/6/2026	9:29:00 PM		14.174380	17.204384	20.382054	22.925474	25.980213	525.303711	85.055327	24.818719	988.186829	0	0	0	0	0	0	0	0	1	14.174	17.204	20.382	22.925	25.980	5.423	7.977	11.236	16.708	22.362	16.245	11.074	19.386	4.80	9.76	1.03	42.13	49.40	-1.38	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1652	14.7213	59.2425	84.4494	82.3096	77.8662	76.0694	70.1125	27.2277	11.9064	5.5851	2.2794	1.9284	1.5781	1.2997	1.2400	0.4489	0.4012	0.3442	0.3524	0.4097	0.1751	0.4134	0.1831	0.1264	0.2163	0.1316	0.1032	0.1362	0.1582	0.1571	0.0895	0.0545	0.0407	0.0322	0.0504	0.1341	0.0435	0.0253	0.0000	0.0506	0.0000	0.0000	0.0000	0.0000	0.0252	0.0211	0.0041	0.0220	0.0030	0.0000	0.0000	0.0102	0.0396	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.5096	298.9059	100.0000	0.0000	0.0000	22.0842	
7/6/2026	9:30:00 PM		14.153819	17.182876	20.347694	23.100374	26.439721	526.678650	85.023276	24.814522	988.186829	0	0	0	0	0	0	0	0	1	14.154	17.183	20.348	23.100	26.440	5.415	7.963	11.217	16.862	23.995	16.606	11.069	20.540	4.78	9.79	0.94	42.14	49.40	-1.38	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2474	15.1252	60.6031	90.4103	80.4564	75.9986	78.1156	71.7730	26.7100	11.5587	4.7728	2.4683	1.7209	1.5061	1.5432	1.0460	0.6253	0.4350	0.2462	0.2475	0.4083	0.2991	0.2673	0.1329	0.1002	0.2439	0.3518	0.1810	0.1451	0.2310	0.0820	0.0573	0.0358	0.0472	0.1020	0.0504	0.0671	0.1105	0.0507	0.0253	0.0000	0.0432	0.0073	0.0024	0.0228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.5632	297.5382	100.0000	0.0000	0.0000	22.0658	
7/6/2026	9:31:00 PM		14.142434	17.162854	20.296227	23.127560	26.595790	527.293701	85.023276	24.814522	988.186829	0	0	0	0	0	0	0	0	1	14.136	17.147	20.258	23.136	26.716	5.408	7.952	11.147	16.766	25.349	16.738	11.002	21.456	4.79	9.76	0.88	42.14	49.40	-1.39	36.33	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2225	14.6135	59.6531	86.9187	81.5465	77.3343	77.3360	71.9490	25.4219	10.5285	5.1987	2.3783	1.5621	1.6055	1.3991	0.9711	0.5649	0.2886	0.3235	0.2978	0.4054	0.1844	0.4351	0.1889	0.2249	0.2412	0.2346	0.1342	0.1281	0.1465	0.1196	0.0827	0.1084	0.0634	0.0382	0.0254	0.0417	0.0344	0.0507	0.0000	0.0000	0.0179	0.0073	0.0505	0.0013	0.0478	0.0265	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.5632	297.5382	100.0000	0.0000	0.0000	22.0658	
7/6/2026	9:32:00 PM		14.130107	17.140083	20.241963	23.184958	27.059005	533.886536	84.963943	24.811584	988.186829	0	0	0	0	0	0	0	0	1	14.130	17.140	20.242	23.185	27.059	5.406	7.947	11.137	16.860	28.399	16.890	10.997	23.343	4.80	9.74	0.93	42.15	49.40	-1.39	36.36	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1645	15.4416	61.7200	90.4932	80.3682	78.6134	78.1867	70.5303	25.3861	10.5526	5.7721	1.8729	1.8871	1.5602	1.3132	0.7109	0.6963	0.2272	0.2252	0.4003	0.4891	0.3737	0.3449	0.1785	0.1533	0.1151	0.1670	0.2587	0.0975	0.1015	0.0998	0.1774	0.0777	0.0634	0.0636	0.0240	0.0521	0.0254	0.0602	0.0665	0.0000	0.0179	0.0073	0.0252	0.0013	0.0491	0.0000	0.0503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0248	0.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0037	0.0039	0.0042	0.0045	0.0049	0.0014	0.0000	0.0000	8.4519	298.6753	100.0000	0.0000	0.0000	22.0356	
7/6/2026	9:33:00 PM		14.122034	17.109556	20.141879	23.388612	27.971324	522.233826	84.963943	24.811584	988.186829	0	0	0	0	0	0	0	0	1	14.122	17.110	20.142	23.389	27.971	5.403	7.906	11.055	17.271	34.975	17.416	10.944	27.476	4.80	9.77	0.96	42.15	49.40	-1.40	36.36	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2143	15.1753	61.3904	90.8899	80.0063	77.3870	77.9440	71.3094	25.4878	10.9144	5.5262	2.7782	1.5697	1.3113	1.1274	0.9225	0.6951	0.4184	0.3207	0.2191	0.4806	0.5026	0.5499	0.1938	0.1725	0.1405	0.2856	0.2740	0.1921	0.0380	0.1500	0.0911	0.0619	0.0906	0.0891	0.0726	0.1248	0.0435	0.0000	0.0466	0.0041	0.0253	0.0000	0.0252	0.0504	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.4519	298.6753	100.0000	0.0000	0.0000	22.0356	
